compound_id,smiles,salt
741,CCCCCCC1CCCCC1,0
742,CCCCCCCBr,0
743,CCCCCCCC,0
744,CCCCCCCC(=O)OCC,0
745,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,0
746,CCCCCCCC(CO)CCCC,0
747,CCCCCCCC(O)C,0
748,CCCCCCCC(OC(C)CCCCCC)=O,0
749,CCCCCCCC/C=C\CCCCCCCC(=O)OC,0
750,CCCCCCCC1CCCCC1,0
751,CCCCCCCC=O,0
752,CCCCCCCCBr,0
753,CCCCCCCCC,0
754,CCCCCCCCC(=O)OCCCC,0
755,CCCCCCCCC(OC(C)CCCCC)=O,0
756,CCCCCCCCC(OC(C)CCCCCCCCC)=O,0
757,CCCCCCCCC1CCCCC1,0
758,CCCCCCCCC=O,0
759,CCCCCCCCCBr,0
760,CCCCCCCCCC,0
761,CCCCCCCCCC(=O)OC,0
762,CCCCCCCCCC(=O)OCC,0
763,CCCCCCCCCC(CC)CC,0
764,CCCCCCCCCC1CCCCC1,0
765,CCCCCCCCCC=O,0
766,CCCCCCCCCCC,0
767,CCCCCCCCCCC(OC(C)CCCC)=O,0
768,CCCCCCCCCCC(OC(C)CCCCC)=O,0
769,CCCCCCCCCCC(OC(C)CCCCCC)=O,0
770,CCCCCCCCCCC1=CC=CC=C1,0
771,CCCCCCCCCCC1CCCCC1,0
772,CCCCCCCCCCCC,0
773,CCCCCCCCCCCC(=O)OC,0
774,CCCCCCCCCCCC(=O)OCC,0
775,CCCCCCCCCCCC(OC(C)CCCC)=O,0
776,CCCCCCCCCCCC(OC(C)CCCCC)=O,0
777,CCCCCCCCCCCC(OC(C)CCCCCCCC)=O,0
778,CCCCCCCCCCCCBr,0
779,CCCCCCCCCCCCC1CCCCC1,0
780,CCCCCCCCCCCCCC,0
781,CCCCCCCCCCCCCCC,0
782,CCCCCCCCCCCCCCCC,0
783,CCCCCCCCCCCCCCCCC,0
784,CCCCCCCCCCCCOC(C)=O,0
785,CCCCCCCCCCCS,0
786,CCCCCCCCCCO,0
787,CCCCCCCCCCOC(C)=O,0
788,CCCCCCCCCCOC=O,0
789,CCCCCCCCCCS,0
790,CCCCCCCCCN,0
791,CCCCCCCCCO,0
792,CCCCCCCCCOC=O,0
793,CCCCCCCCCS,0
794,CCCCCCCCCc1ccccc1,0
795,CCCCCCCCO,0
796,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,0
797,CCCCCCCCOC=O,0
798,CCCCCCCCOCCCCCCCC,0
799,CCCCCCCCS,0
800,CCCCCCCCc1ccccc1,0
801,CCCCCCCOC=O,0
802,CCCCCCCS,0
803,CCCCCCCl,0
804,CCCCCCO,0
805,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,0
806,CCCCCCOC(C)=O,0
807,CCCCCCOC=O,0
808,CCCCCCOCCCCCC,0
809,CCCCCCOCCO,0
810,CCCCCCOCCOCCO,0
811,CCCCCCS,0
812,CCCCCCc1ccccc1,0
813,CCCCCN(CCCCC)CCCCC,0
814,CCCCCNCCCCC,0
815,CCCCCO,0
816,CCCCCOC(C)=O,0
817,CCCCCOC=O,0
818,CCCCCOCCCCC,0
819,CCCCCOCCO,0
820,CCCCCOCCOCCO,0
821,CCCCCS,0
822,CCCCCl,0
823,CCCCN,0
824,CCCCN(C)C,0
825,CCCCN(CCCC)CCCC,0
826,CCCCN(CCO)CCO,0
827,CCCCN=C=O,0
828,CCCCNCCCC,0
829,CCCCNCCO,0
830,CCCCO,0
831,CCCCOB(OCCCC)OCCCC,0
832,CCCCOC,0
833,CCCCOC(=O),0
834,CCCCOC(=O)/C=C\C(=O)OCCCC,0
835,CCCCOC(=O)C(C)O,0
836,CCCCOC(=O)C=C,0
837,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,0
838,CCCCOC(=O)c1ccccc1,0
839,CCCCOC(=O)c1ccccc1C(=O)OCCCC,0
840,CCCCOC(C)=O,0
841,CCCCOC(C)C,0
842,CCCCOC=C,0
843,CCCCOCC(C)O,0
844,CCCCOCC(O)C,0
845,CCCCOCCCC,0
846,CCCCOCCCOCCCO,0
847,CCCCOCCO,0
848,CCCCOCCOCCO,0
849,CCCCOCCOCCOC(=O)C,0
850,CCCCOCCOCCOCCCC,0
851,CCCCOCCOCCOCCO,0
852,CCCCOCCOCCOCCOCCO,0
853,CCCCOP(=O)(OCCCC)OCCCC,0
854,CCCCS,0
855,CCCCSCCCC,0
856,CCCCSSCCCC,0
857,CCCC[N+](=O)[O-],0
858,CCCCc1ccccc1,0
859,CCCCl,0
860,CCCI,0
861,CCCN(CCC)CCC,0
862,CCCNCCC,0
863,CCCOC(=O),0
864,CCCOC(=O)/C=C\C(=O)OCCC,0
865,CCCOC(=O)C(C)=C,0
866,CCCOC(=O)C=C,0
867,CCCOC(=O)CC,0
868,CCCOC(=O)c1ccccc1,0
869,CCCOC(C)=O,0
870,CCCOC1=CC=CC=C1,0
871,CCCOC=O,0
872,CCCOCC,0
873,CCCOCC(C)O,0
874,CCCOCC(C)OCC(C)O,0
875,CCCOCCO,0
876,CCCOCCOCCO,0
877,CCCO[Si](OCCC)(OCCC)OCCC,0
878,CCCS,0
879,CCCS(=O)(=O)Cl,0
880,CCCSCCC,0
881,CCCSSCC,0
882,CCCSSCCC,0
883,CCC[N+](=O)[O-],0
884,CCN(C)CC,0
885,CCN(C=O)CC,0
886,CCN(CC)CCO,0
887,CCN(CC)c1ccccc1,0
888,CCN(CCO)CCO,0
889,CCN1CCCC1=O,0
890,CCNCC,0
891,CCNCCO,0
892,CCNc1ccccc1,0
893,CCO,0
894,CCOC(=O)C(=O)OCC,0
895,CCOC(=O)C(Br)CC,0
896,CCOC(=O)C(C)Br,0
897,CCOC(=O)C(C)O,0
898,CCOC(=O)CC,0
899,CCOC(=O)CC(=O)OCC,0
900,CCOC(=O)CC(C)=O,0
901,CCOC(=O)CCBr,0
902,CCOC(=O)CCC(=O)OCC,0
903,CCOC(=O)CCCBr,0
904,CCOC(=O)CCl,0
905,CCOC(=O)OCC,0
906,CCOC(=O)[C@@H](O)[C@H](O)C(=O)OCC,0
907,CCOC(=O)c1ccccc1,0
908,CCOC(=O)c1ccccc1O,0
909,CCOC(C)(C)C,0
910,CCOC(C)=O,0
911,CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,0
912,CCOCCC(=O)OCC,0
913,CCOCCO,0
914,CCOCCOCCO,0
915,CCOCCOCCOCC,0
916,CCOCCOCCOCCO,0
917,CCOP(OCC)OCC,0
918,CCOc1ccccc1,0
919,CCS,0
920,CCS(=O)CC,0
921,CC[N+](=O)[O-],0
922,CCc1cccc(CC)c1,0
923,CCc1ccccc1,0
924,CCn1ccnc1,0
925,CN(C)C=O,0
926,CN(C)CCCN,0
927,CN(C)CCCN(C)C,0
928,CN(C)CCCO,0
929,CN(C)CCN,0
930,CN(C)CCN(C)C,0
931,CN(C)CCO,0
932,CN(C)c1ccccc1,0
933,CN(CCO)CCO,0
934,CN1CCCC1=O,0
935,CN1CCCN(C)C1=O,0
936,CN1CCC[C@H]1c1cccnc1,0
937,CN1CCNCC1,0
938,CN1CCOCC1,0
939,CNC=O,0
940,CNCCO,0
941,CNc1ccccc1,0
942,CO,0
943,COC(=O)CC(=O)OC,0
944,COC(=O)CC(C)=O,0
945,COC(=O)CCCCC(=O)OC,0
946,COC(=O)CCCCl,0
947,COC(=O)OC,0
948,COC(=O)c1ccccc1,0
949,COC(=O)c1ccccc1O,0
950,COC(C)(C)C,0
951,COC(C)=O,0
952,COC=O,0
953,COCC(C)O,0
954,COCC(C)OCC(C)O,0
955,COCC(C)OCC(C)OC,0
956,COCCO,0
957,COCCOC,0
958,COCCOCCO,0
959,COCCOCCOCCO,0
960,COCCOCCOCCOC,0
961,COCCOCCOCCOCCOC,0
962,COCOC,0
963,COCOCOCOC,0
964,COc1ccc(C)cc1,0
965,COc1ccc(C=O)cc1,0
966,COc1ccccc1,0
967,COc1ccccc1C,0
968,COc1ccccc1N,0
969,CS(=O)(=O)O,0
970,CS(C)=O,0
971,C[C@H]1CCCC[C@H]1O,0
972,C[N+](=O)[O-],0
973,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0
974,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0
975,Cc1cc(C)cc(C)c1,0
976,Cc1ccc(C(C)C)cc1,0
977,Cc1ccc(C)cc1,0
978,Cc1ccc(Cl)cc1,0
979,Cc1cccc(C)c1,0
980,Cc1cccc(C)n1,0
981,Cc1cccc(Cl)c1,0
982,Cc1cccc(N)c1,0
983,Cc1cccc(O)c1,0
984,Cc1ccccc1,0
985,Cc1ccccc1N,0
986,Cc1ccccc1[N+](=O)[O-],0
987,Cc1cccnc1,0
988,Cc1ccnc(C)c1,0
989,Cc1ccncc1,0
990,ClC(Cl)(Cl)Cl,0
991,ClC(Cl)=C(Cl)Cl,0
992,ClC(Cl)C(Cl)Cl,0
993,ClC(Cl)Cl,0
994,ClC=C(Cl)Cl,0
995,ClCCCCCl,0
996,ClCCCCl,0
997,ClCCCl,0
998,ClCCl,0
999,Clc1ccc(Cl)c(Cl)c1,0
1000,Clc1cccc(Cl)c1,0
1001,Clc1ccccc1,0
1002,Clc1ccccc1Cl,0
1003,Cn1ccnc1,0
1004,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
1005,Ic1ccccc1,0
1006,N,0
1007,N#CCCCCC#N,0
1008,N#CCCO,0
1009,N#CCCl,0
1010,N#CCc1ccccc1,0
1011,NC1CCCCC1,0
1012,NC=O,0
1013,NCCCN,0
1014,NCCCO,0
1015,NCCN,0
1016,NCCN1CCNCC1,0
1017,NCCNCCN,0
1018,NCCNCCNCCN,0
1019,NCCO,0
1020,NCc1ccccc1,0
1021,NN,0
1022,Nc1cccc(Cl)c1,0
1023,Nc1ccccc1,0
1024,Nc1ccccc1Cl,0
1025,O,0
1026,O=C1CCCC1,0
1027,O=C1CCCCC1,0
1028,O=C1CCCO1,0
1029,O=CC(Cl)(Cl)Cl,0
1030,O=Cc1ccccc1,0
1031,O=S(=O)(Cl)Cl,0
1032,O=S(=O)(O)O,0
1033,O=S(Cl)Cl,0
1034,O=S=O,0
1035,O=[N+]([O-])c1ccccc1,0
1036,OC(C(F)(F)F)C(F)(F)F,0
1037,OC1CCCC1,0
1038,OCC(F)(F)C(F)(F)F,0
1039,OCC(F)(F)C(F)F,0
1040,OCC(F)(F)F,0
1041,OCC(O)CO,0
1042,OCC1CC1,0
1043,OCCCCCO,0
1044,OCCCCO,0
1045,OCCCO,0
1046,OCCCOCCCO,0
1047,OCCCl,0
1048,OCCN(CCO)CCO,0
1049,OCCN1CCOCC1,0
1050,OCCNCCO,0
1051,OCCO,0
1052,OCCOCCOCCO,0
1053,OCCOCCOCCOCCO,0
1054,OCCc1ccccc1,0
1055,Oc1ccccc1,0
1056,Oc1ccccc1Cl,0
1057,[2H]O[2H],0
1058,[O-][Cl+3]([O-])([O-])O,0
1059,c1ccc(Cc2ccccc2)cc1,0
1060,c1ccc2c(c1)CCCC2,0
1061,c1ccc2ccccc2c1,0
1062,c1ccc2ncccc2c1,0
1063,c1ccccc1,0
1064,c1ccncc1,0
1065,c1cscn1,0
1066,C1COCO1,0
1067,C=COC(C)=O,0
1068,CC(=O)c1ccccc1,0
1069,CC(C)(C)C(=O)O,0
1070,CC(C)=C=O,0
1071,CC(CC(C)(C)C)CC(C)(C)C,0
1072,CC1CCC(C)O1,0
1073,CC1CCCC1,0
1074,CCC(=O)OCc1ccccc1,0
1075,CCC(C)=O,0
1076,CCC(C)N,0
1077,CCCC=O,0
1078,CCCCBr,0
1079,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,0
1080,CCCCCCCC/C=C\CCCCCCCC(=O)OCC,0
1081,CCCCCCCCCCBr,0
1082,CCCCCCCCCCCCc1ccccc1,0
1083,CCCCCCCO,0
1084,CCCCN(CCO[N+](=O)[O-])[N+](=O)[O-],0
1085,CCCCOCC,0
1086,CCCN,0
1087,CCCO,0
1088,CCCc1ccccc1,0
1089,CCOC(=O)C(C)CC,0
1090,CCOC(=O)CC(C)C,0
1091,CCOC(=O)Cc1ccccc1,0
1092,CCOC(C)OCC,0
1093,CCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
1094,CCOCC,0
1095,CCOP(=O)(OCC)OCC,0
1096,CNCCCN,0
1097,COCC(C)OC(C)=O,0
1098,COCCOCCOC,0
1099,COCOCOC,0
1100,COc1cccc(C)c1,0
1101,C[C@H]1CC[C@@H]2C[C@H]1C2(C)C,0
1102,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0
1103,Cc1ccc(C)c(C)c1,0
1104,Cc1ccccc1C,0
1105,Cc1ccccc1Cl,0
1106,Cc1ccccc1O,0
1107,Cc1ccccn1,0
1108,Cl,0
1109,Cl[As](Cl)Cl,0
1110,Clc1cccc2ccccc12,0
1111,N#Cc1ccccc1,0
1112,NCCCCN,0
1113,NCCNCCO,0
1114,O=CC(Br)(Br)Br,0
1115,OC1CCCCC1,0
1116,OCCOCCO,0
1117,OCc1ccccc1,0
1118,c1ccc(Oc2ccccc2)cc1,0
1119,CCCCCCC(C)O,0
1120,CCCCC(CC)CO,0
1121,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,0
1122,ClC1CCCCC1,0
1123,C=CC(=O)OC(C)(C)C,0
1124,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0
1125,CCOC(=O)c1ccccc1C(=O)OCC,0
1126,COc1ccccc1O,0
1127,C=CC(C)(O)CCC=C(C)C,0
1128,CC(=O)OC(C)C(C)C,0
1129,CCCCC(C)O,0
1130,C=C(C)C(=O)OCC,0
1131,C=C(C)C(=O)OCCCC,0
1132,CCCCCC(C)O,0
1133,CC(=O)CCCCl,0
1134,Fc1ccccc1,0
1135,ClC(Cl)C(Cl)(Cl)Cl,0
1136,C1CCC2CCCCC2C1,0
1137,CCCOCCC,0
1138,ClC(Cl)(Cl)c1ccccc1,0
1139,FC(F)(F)c1ccccc1,0
1140,CCCCCCCCCCCCCC(=O)OC,0
1141,OCC1CCCCC1,0
1142,CCCCCN,0
1143,CCCCCCCCCCCCCC(=O)OCC,0
1144,CCC(C)CO,0
1145,CCCCCCCCCCCCCCCCCC,0
1146,CCCCCCCCCCCl,0
1147,CCCOC(=O)CCC,0
1148,CC(=O)OC1CCCCC1,0
1149,CC(=O)OCCC1CCCCC1,0
1150,CCCCCCCCCCCO,0
1151,C=COCCCC,0
1152,C=C(C)[C@H]1CC=C(C)CC1,0
1153,CCCC(C)(C)O,0
1154,CCCC(C)CO,0
1155,CCCC(O)CC,0
1156,CCCCCCCCN,0
1157,CCCCCCN,0
1158,C=C(C)C(=O)OCCO,0
1159,C=C(C)C(=O)OCc1ccccc1,0
1160,C=CCCCC,0
1161,CCCCCC(C)C,0
1162,CCCCC(C)=O,0
1163,CCCCCCCCl,0
1164,CCCCCCl,0
1165,CCC(C)(O)CC,0
1166,CCC(CC)CO,0
1167,CCOC(=O),0
1168,CCOC(=O)/C=C\C(=O)OCC,0
1169,CCOC(=O)C(C)=C,0
1170,CCOC(=O)Oc1ccccc1,0
1171,CCOC(C)C,0
1172,CCOC(C)CO,0
1173,CCOC(OCC)OCC,0
1174,CCOCC(C)C,0
1175,CCOCC(C)OC(=O)C,0
1176,CCOCC(C)OCC(C)O,0
1177,CCOCC(C)OCC(C)OCC(C)O,0
1178,CCOCCCCCC,0
1179,CCOCCOCCOC(=O)C,0
1180,CCOCCOCCOCCOCCO,0
1181,CCOCOCC,0
1182,CCOO,0
1183,CCOS(=O)OCC,0
1184,CCO[SiH](OCC)OCC,0
1185,CCS(=O)(=O)Cl,0
1186,CCSCC,0
1187,CCSCCC,0
1188,CCSCCCCC,0
1189,CCSCCCCCCCC,0
1190,CCSSC(C)(C)C,0
1191,CCSSCC,0
1192,CC[Al](CC)CC,0
1193,CC[Al](Cl)CC,0
1194,CC[Ga](CC)CC,0
1195,CC[Pb](CC)(CC)CC,0
1196,CC[SiH](CC)CC,0
1197,CC[Si](CC)(CC)CC,0
1198,CC[Si](Cl)(Cl)CC,0
1199,CC[Si](Cl)(Cl)Cl,0
1200,CCc1c(C)cc(C)c(C)c1,0
1201,CCc1cc(C)sc1C,0
1202,CI,0
1203,CN(C)N=O,0
1204,CN1CCCCC1,0
1205,COB(OC)OC,0
1206,COC(=O),0
1207,COC(=O)/C=C\C(=O)OC,0
1208,COC(=O)CCCC(=O)OC,0
1209,COC(C)(C)CC,0
1210,COC(C)C,0
1211,COC(C)CC,0
1212,COC(C)COC(C)CO,0
1213,COC(C)COC(C)COC(C)CO,0
1214,COC(F)(F)C(F)(F)C(F)(F)(F),0
1215,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
1216,COC1=CC=CC=C1,0
1217,COCC(C)C,0
1218,COCC(C)OC(=O)CC,0
1219,COCC(C)OCC(C)OC(=O)C,0
1220,COCC(N)C,0
1221,COCCC,0
1222,COCCC#N,0
1223,COCCCCC,0
1224,COCCN1CCOCC1,0
1225,COCCOCCOCCOCCO,0
1226,COCCOCCOCCOCCOCCO,0
1227,COCCOCCOCCOCCOCCOC,0
1228,COO,0
1229,COP(=O)(OC)OC,0
1230,COS(=O)(=O)OC,0
1231,CO[SiH](OC)OC,0
1232,CO[Si](C)(C)OC,0
1233,CO[Si](OC)(OC)OC,0
1234,CS(=O)(=O)Cl,0
1235,CSC(C)(C)C,0
1236,CSC(C)(C)CC,0
1237,CSC(C)C,0
1238,CSCC,0
1239,CSCCC,0
1240,CSCCCC,0
1241,CSCCCCC,0
1242,CSSC,0
1243,CSSCC,0
1244,CSc1ccccc1,0
1245,C[Ge](Cl)(Cl)Cl,0
1246,C[SiH](C)(Cl),0
1247,C[SiH](Cl)Cl,0
1248,C[Si](C)(C)C,0
1249,C[Si](C)(C)C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C[Si](C)(C)C,0
1250,C[Si](C)(C)C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C[Si](C)(C)C,0
1251,C[Si](C)(C)C[Si](C)(C)O[Si](C)(CC)O[Si](C)(CC)O[Si](C)(C)C[Si](C)(C)C,0
1252,C[Si](C)(C)C[Si](C)(C)O[Si](C)(CC)O[Si](C)(CC)O[Si](C)(CC)O[Si](C)(C)C[Si](C)(C)C,0
1253,C[Si](C)(C)N[Si](C)(C)C,0
1254,C[Si](C)(C)O[Si](C)(C)C,0
1255,C[Si](C)(C)O[Si](C)(C)C[Si](C)(C)C,0
1256,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0
1257,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0
1258,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0
1259,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0
1260,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)(C),0
1261,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)(C),0
1262,C[Si](C)(C)O[Si](CC)(CC)O[Si](C)(C)C,0
1263,C[Si](C)(Cl)C,0
1264,C[Si](C)(Cl)Cl,0
1265,C[Si](Cl)(Cl)Cl,0
1266,C[Si](O[Si](O[Si](C)(C)C)(C)O[Si](C)(C)C)(C)C,0
1267,C[Si](O[Si](O[Si](C)(C)C)(CC)O[Si](C)(C)C)(C)C,0
1268,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,0
1269,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0
1270,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0
1271,Cl/C=C/Cl,0
1272,Cl/C=C\Cl,0
1273,ClC(=O)OC,0
1274,ClC(=O)OCC,0
1275,ClC(Cl)(CC(Cl)Cl)Cl,0
1276,ClC(Cl)(Cl)C(=O)Cl,0
1277,ClC(Cl)(Cl)C(F)(F)F,0
1278,ClC(Cl)(Cl)CF,0
1279,ClC(Cl)(F)C(F)(F)Cl,0
1280,ClC(Cl)C(=O),0
1281,ClC(Cl)C(=O)Cl,0
1282,ClC(Cl)C(F)(F)F,0
1283,ClC(F)(F)C(Cl)F,0
1284,ClC(F)(F)C(F)(F)C(F)(F)Cl,0
1285,ClC/C=C/CCl,0
1286,ClC/C=C\CCl,0
1287,ClCC(=O)Cl,0
1288,ClCC(=O)OC,0
1289,ClCC(=O)OCC,0
1290,ClCC(Cl)CO,0
1291,ClCC(O)CCl,0
1292,ClCC(O)CO,0
1293,ClCC1CO1,0
1294,ClCCCCCCl,0
1295,ClCCC[Si](C)(C)Cl,0
1296,ClCCO,0
1297,ClCCOCOCCCl,0
1298,ClCOC,0
1299,ClCOCCl,0
1300,ClP(=O)(Cl)Cl,0
1301,ClP(=S)(Cl)Cl,0
1302,ClP(Cl)Cl,0
1303,ClS(=O)(=O)Cl,0
1304,ClS(=O)Cl,0
1305,ClSCl,0
1306,Cl[SiH](Cl)Cl,0
1307,Cl[Si](Cl)(Cl)O[Si](Cl)(Cl)Cl,0
1308,Cl[V](=O)(Cl)Cl,0
1309,FC(Cl)(Cl)C(F)F,0
1310,FC(F)(F)C(=O)O,0
1311,FC(F)(F)C(Br)Cl,0
1312,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,0
1313,FC(F)(F)C(F)(F)C(F)C(F)C(F)(F)F,0
1314,FC(F)OCC(F)(F)F,0
1315,Fc1c(F)cccc1,0
1316,Fc1cc(F)ccc1,0
1317,Fc1ccc(F)cc1,0
1318,ICCCC,0
1319,ICCCCCC,0
1320,ICI,0
1321,N#C/C=C/CCC#N,0
1322,N#C/C=C\CCC#N,0
1323,N#CC(C)CCC#N,0
1324,N#CC(O)C=C,0
1325,N#CCC(=O)OC,0
1326,N#CCC(=O)OCC,0
1327,N#CCCOCCC#N,0
1328,N#CCC[Si](OCC)(OCC)(OCC),0
1329,N(CCO)(CCO)CC,0
1330,N1(CC)CCOCC1,0
1331,N1C(C)C1,0
1332,NCCNCCNCCNCCN,0
1333,NCCNCCNCCNCCNCCN,0
1334,O(C(=CC=1)C)C1C,0
1335,O(C(CC1)C)C1,0
1336,O(C(OCC)C)CC,0
1337,O(CCCC)CC,0
1338,O1C(C)CCC1C,0
1339,O1C(CO)=CC=C1,0
1340,O1C=CC=C1(C=O),0
1341,O1CC1COCCC[Si](OCC)(OCC)C,0
1342,O1COCCC1,0
1343,O=C(C(=O)C)C,0
1344,O=C(C)C1CCCCC1,0
1345,O=C(C=C)OCCCCCCOC(=O)C=C,0
1346,O=C(CC(C(OCC(CC)CCCC)=O)CC(OCC(CC)CCCC)=O)OCC(CC)CCCC,0
1347,O=C(CC(C(OCCC)=O)CC(OCCC)=O)OCCC,0
1348,O=C(CC(C(OCCCC)=O)CC(OCCCC)=O)OCCCC,0
1349,O=C(CC(C(OCCCCC)=O)CC(OCCCCC)=O)OCCCCC,0
1350,O=C(CC(C(OCCCCCC)=O)CC(OCCCCCC)=O)OCCCCCC,0
1351,O=C(O)CC,0
1352,O=C(O)CCCC,0
1353,O=C(O)CCCCC,0
1354,O=C(O)CCCCCC,0
1355,O=C(OC)C1=CC=CC=C1,0
1356,O=C(OC)CC,0
1357,O=C(OC)CC(C)C,0
1358,O=C(OC)CCC,0
1359,O=C(OC)CCCC,0
1360,O=C(OC)CCCCCC,0
1361,O=C(OC)CCCCCCC,0
1362,O=C(OC)CCCCCCC/C=C\C/C=C\CCCCC,0
1363,O=C(OC)CCCCCCCC,0
1364,O=C(OC)CCCCCCCCC,0
1365,O=C(OC)CCCCCCCCCCC,0
1366,O=C(OC)CCCCCCC\C=C/C\C=C/C\C=C/CC,0
1367,O=C(OC)OC,0
1368,O=C(OCC(CC)CCCC)CCCCCCCCC(OCC(CC)CCCC)=O,0
1369,O=C(OCC(CCCC)CC)c(cccc1)c1,0
1370,O=C(OCC(O)C)C=C,0
1371,O=C(OCC(OC(CCC)=O)COC(CCC)=O)CCC,0
1372,O=C(OCC)C1=CC=CC=C1,0
1373,O=C(OCC)C=CC(=O)OCC,0
1374,O=C(OCC)CCCCC,0
1375,O=C(OCC)CCCCCC,0
1376,O=C(OCC)CCCCCCC,0
1377,O=C(OCC)CCCCCCC/C=C\C/C=C\C/C=C\CC,0
1378,O=C(OCC)CCCCCCC/C=C\C/C=C\CCCCC,0
1379,O=C(OCC)CCCCCCCCC,0
1380,O=C(OCC)CCCCCCCCCCC,0
1381,O=C(OCC)OCC,0
1382,O=C(OCC=C)C,0
1383,O=C(OCCC(C)C)CCC,0
1384,O=C(OCCC)OCCC,0
1385,O=C(OCCCC)C=CC(=O)OCCCC,0
1386,O=C(OCCCCC)CCCCCC(OCCCCC)=O,0
1387,O=C(OCCCCCC)CCCCCCCCC(OCCCCCC)=O,0
1388,O=C(OCCCCCC)OCCCCCC,0
1389,O=C(OCCCCCCCC)CCCCCCC,0
1390,O=CC(C)=CCC,0
1391,O=CC(C)CCCCC,0
1392,O=CC(C)CCCCCC,0
1393,O=CC1CCC=CC1,0
1394,O=CC=O,0
1395,O=COC(C)C,0
1396,O=COCCC(C)C,0
1397,O=N(=O)OCCON(=O)=O,0
1398,O=P(OCCCC)(OCCCC)OCCCC,0
1399,O=S(O)(O)=O,0
1400,OC(=O)CC=C,0
1401,OC(=O)COC,0
1402,OC(C)CN,0
1403,OC(C)CO,0
1404,OC(CO)COC(C)(C)C,0
1405,OC1=CC=CC=C1C(OC)=O,0
1406,OCC(C)C,0
1407,OCC(C)C=O,0
1408,OCC(C)CC,0
1409,OCC(C)CCC,0
1410,OCC(C)CCCC,0
1411,OCC(C)CO,0
1412,OCC(O)CC,0
1413,OCC1CO1,0
1414,OCC1OCCC1,0
1415,OCCC(C)C,0
1416,OCCC(O)C,0
1417,OCCCC(O)C,0
1418,OCCCC=O,0
1419,OCCCCC(C)C,0
1420,OCCCCCCC,0
1421,OCCCN,0
1422,OCCOCCC,0
1423,OCCOCCOCC,0
1424,OCCOCCOCCOC,0
1425,OCCOCCOCCOCCC,0
1426,OCCOCCOCCOCCCC,0
1427,OCCOCCOCCOCCCCCC,0
1428,OCCSCCO,0
1429,OCl(=O)(=O)=O,0
1430,ON(=O)=O,0
1431,OO,0
1432,OOC(=O)C,0
1433,Oc1ccccc1C(C)(C)C,0
1434,P(OCC)(OCC)OCC,0
1435,S1C(C)=CC=C1,0
1436,S1C(C)=CC=C1(C),0
1437,S1C=C(C)C=C1,0
1438,S1C=CC=C1,0
1439,S1C=CC=C1(CC),0
1440,S1C=CC=C1(CCC),0
1441,S1CCC1,0
1442,S1CCCC1,0
1443,SCC(=O)O,0
1444,SCCC(=O)OC,0
1445,SCCO,0
1446,SCCOCCS,0
1447,SCCS,0
1448,[Ge](Cl)(Cl)(Cl)Cl,0
1449,[SiH3][SiH2][SiH2][SiH2][SiH3],0
